host_response_rate;host_is_superhost;host_listings_count;host_has_profile_pic;host_identity_verified;is_location_exact;accommodates;bathrooms;bedrooms;beds;price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;Cats;Other pets;FamilyKid Friendly;Shampoo;Washer;Hair Dryer;Pets Allowed;Breakfast;Iron;Carbon Monoxide Detector;Hangers;24Hour Checkin;Cable TV;Smoke Detector;TV;Hot Tub;First Aid Kit;Pets live on this property;Gym;Dryer;Free Parking on Premises;Smoking Allowed;Heating;Lock on Bedroom Door;Internet;Air Conditioning;BuzzerWireless Intercom;Doorman;Laptop Friendly Workspace;Pool;Essentials;Safety Card;Suitable for Events;Fire Extinguisher;Washer  Dryer;Wireless Internet;Kitchen;Dogs;Elevator in Building;Indoor Fireplace;Wheelchair Accessible;host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;neighbourhood_group_cleansed_Beacon Hill;neighbourhood_group_cleansed_Capitol Hill;neighbourhood_group_cleansed_Cascade;neighbourhood_group_cleansed_Central Area;neighbourhood_group_cleansed_Delridge;neighbourhood_group_cleansed_Downtown;neighbourhood_group_cleansed_Interbay;neighbourhood_group_cleansed_Lake City;neighbourhood_group_cleansed_Magnolia;neighbourhood_group_cleansed_Northgate;neighbourhood_group_cleansed_Other neighborhoods;neighbourhood_group_cleansed_Queen Anne;neighbourhood_group_cleansed_Rainier Valley;neighbourhood_group_cleansed_Seward Park;neighbourhood_group_cleansed_University District;neighbourhood_group_cleansed_West Seattle;zipcode_98102;zipcode_98103;zipcode_98104;zipcode_98105;zipcode_98106;zipcode_98107;zipcode_98108;zipcode_98109;zipcode_98112;zipcode_98115;zipcode_98116;zipcode_98117;zipcode_98118;zipcode_98119;zipcode_98121;zipcode_98122;zipcode_98125;zipcode_98126;zipcode_98133;zipcode_98134;zipcode_98136;zipcode_98144;zipcode_98146;zipcode_98177;zipcode_98178;zipcode_98199;"zipcode_99
98122";property_type_Bed & Breakfast;property_type_Boat;property_type_Bungalow;property_type_Cabin;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Dorm;property_type_House;property_type_Loft;property_type_Other;property_type_Tent;property_type_Townhouse;property_type_Treehouse;property_type_Yurt;room_type_Private room;room_type_Shared room;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;cancellation_policy_moderate;cancellation_policy_strict
1.0;0;12.0;1;1;1;1;1.0;1.0;1.0;139.0;300.0;50.0;2;25.0;1;1125;30;60;90;365;4;95.0;10.0;9.0;10.0;10.0;10.0;10.0;0;1;1;12;0.94;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;2;1.0;1.0;1.0;157.0;0.0;159.0;1;0.0;3;1125;13;30;48;323;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;31;0.36;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;1.0;1;1;0;1;1.0;1.0;1.0;90.0;0.0;60.0;1;0.0;1;14;30;60;90;365;22;97.0;9.0;10.0;10.0;10.0;10.0;9.0;1;0;0;1;3.16;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
0.86;0;5.0;1;1;0;4;1.0;1.0;1.0;90.0;0.0;32.0;2;25.0;1;1125;30;60;90;334;35;94.0;10.0;9.0;10.0;10.0;10.0;9.0;0;1;1;5;4.55;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;12.0;1;1;1;2;1.0;0.0;1.0;125.0;400.0;50.0;2;40.0;1;1125;26;56;86;172;29;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;12;7.84;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;2.0;1;1;1;2;1.0;1.0;1.0;95.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;60;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;3.89;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;197.0;0.0;99.0;1;0.0;2;1125;24;54;84;359;12;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.4;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;5.0;1;1;1;5;1.0;1.0;3.0;155.0;250.0;95.0;1;0.0;2;365;30;60;90;365;14;97.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;4;1.07;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;6;1.0;2.0;2.0;195.0;0.0;184.0;1;0.0;2;1125;19;44;74;349;4;95.0;9.0;10.0;9.0;10.0;10.0;10.0;0;1;1;31;0.55;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;150.0;0.0;99.0;1;0.0;2;1125;30;60;90;361;4;95.0;10.0;10.0;9.0;10.0;10.0;9.0;0;0;0;1;0.52;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;2.0;1;1;1;3;1.0;1.0;1.0;175.0;0.0;0.0;1;0.0;2;1125;30;60;90;365;24;95.0;10.0;9.0;10.0;10.0;9.0;9.0;0;0;0;2;1.4;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;156.0;0.0;99.0;1;0.0;2;1125;27;57;87;361;27;91.0;9.0;9.0;9.0;9.0;9.0;9.0;0;0;0;1;1.06;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.5;0;1.0;1;1;1;6;2.5;2.0;2.0;320.0;400.0;150.0;1;0.0;1;1125;3;33;63;335;22;97.0;10.0;9.0;10.0;9.0;10.0;10.0;0;0;0;1;0.98;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;4.0;1;1;1;7;2.0;2.0;2.0;200.0;200.0;105.0;1;0.0;1;1125;22;52;78;353;23;97.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;0.69;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;0;0;3;1.0;1.0;2.0;200.0;0.0;0.0;1;0.0;5;365;0;0;0;0;5;100.0;8.0;9.0;8.0;9.0;10.0;9.0;0;0;0;1;0.32;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;165.0;0.0;99.0;1;0.0;2;1125;23;53;83;357;11;96.0;9.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;0.41;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;1;3;1.0;0.0;1.0;148.0;0.0;50.0;1;0.0;2;1125;0;0;0;107;6;92.0;9.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;1.5;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.99;0;169.0;1;1;1;7;2.0;3.0;4.0;127.0;0.0;109.0;1;0.0;2;1125;20;50;80;350;3;100.0;10.0;10.0;9.0;10.0;10.0;10.0;0;0;0;1;1.96;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;8;3.0;3.0;4.0;405.0;0.0;264.0;1;0.0;3;1125;26;52;75;288;4;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0;1;1;31;0.44;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;48.0;1;1;1;4;1.0;2.0;2.0;219.0;500.0;80.0;4;20.0;2;1125;30;60;90;151;44;95.0;10.0;10.0;10.0;10.0;10.0;9.0;0;1;1;3;3.4;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;10;2.0;3.0;4.0;899.0;0.0;159.0;1;0.0;3;1125;27;57;87;362;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;0.36;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;12.0;1;1;1;3;1.0;1.0;1.0;150.0;300.0;50.0;2;30.0;1;1125;1;31;61;336;0;;;;;;;;0;1;1;12;;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;6;2.0;2.0;4.0;239.0;0.0;209.0;1;0.0;3;1125;30;55;85;349;4;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;31;0.28;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.94;0;34.0;1;1;1;4;1.0;1.0;2.0;150.0;0.0;96.0;1;0.0;2;1000;16;35;65;149;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;6;0.19;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;4;1.0;1.0;1.0;140.0;200.0;80.0;1;0.0;2;1125;22;22;52;291;4;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;0.9;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;117.0;0.0;99.0;1;0.0;2;1125;27;57;87;361;3;87.0;7.0;9.0;10.0;10.0;10.0;9.0;0;0;0;1;0.7;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.63;0;9.0;1;1;1;4;1.0;1.0;2.0;99.0;0.0;75.0;1;0.0;2;120;18;45;61;336;12;96.0;10.0;10.0;9.0;10.0;10.0;10.0;0;0;1;3;0.34;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.56;0;1.0;1;0;1;3;1.0;1.0;1.0;170.0;0.0;0.0;1;0.0;1;7;18;48;78;353;2;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0;0;0;1;0.76;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;0.0;2.0;100.0;95.0;10.0;1;0.0;1;1125;0;26;55;55;28;97.0;10.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;1.73;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.94;0;34.0;1;1;1;6;2.0;2.0;3.0;300.0;0.0;110.0;1;0.0;2;365;28;55;85;156;6;100.0;10.0;10.0;9.0;9.0;10.0;9.0;1;1;1;6;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.94;0;34.0;1;1;1;4;1.0;1.0;2.0;250.0;0.0;100.0;1;0.0;2;365;18;48;76;163;0;;;;;;;;1;1;1;6;;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.94;0;34.0;1;1;1;6;2.0;2.0;3.0;197.0;0.0;113.0;1;0.0;2;365;28;55;78;149;9;96.0;10.0;10.0;9.0;10.0;10.0;9.0;0;1;1;6;0.48;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.94;0;34.0;1;1;1;6;1.0;2.0;3.0;175.0;0.0;107.0;1;0.0;2;365;25;53;83;172;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;6;0.3;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.4;0;1.0;1;1;0;3;1.0;1.0;1.0;130.0;0.0;50.0;1;0.0;1;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.99;0;169.0;1;1;1;6;2.0;2.0;3.0;131.0;0.0;99.0;1;0.0;2;30;30;60;90;364;15;91.0;9.0;9.0;8.0;10.0;10.0;9.0;0;0;0;1;1.23;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.33;0;1.0;1;0;1;3;1.0;1.0;1.0;110.0;0.0;50.0;1;0.0;2;1125;16;16;16;17;0;;;;;;;;0;0;0;1;;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;0;0;3;1.0;1.0;1.0;125.0;300.0;75.0;1;0.0;2;1125;0;0;0;186;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.5;0;1.0;1;0;1;5;2.0;2.0;2.0;200.0;200.0;40.0;1;0.0;2;1125;0;0;0;20;0;;;;;;;;0;0;0;1;;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
;0;;0;0;1;2;1.0;0.0;1.0;99.0;0.0;25.0;1;25.0;2;13;30;60;89;89;0;;;;;;;;0;0;0;1;;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
